Temporada,Rodada,Mandante,Visitante,Mandante Placar,Visitante Placar
2008,1,São Paulo,Grêmio,0,1
2008,1,Vitória,Cruzeiro,0,2
2008,1,Náutico,Goiás,2,1
2008,1,Botafogo,Sport,2,0
2008,1,Coritiba,Palmeiras,2,0
2008,1,Internacional,Vasco,1,0
2008,1,Ipatinga,Athletico-PR,0,1
2008,1,Atlético-MG,Fluminense,0,0
2008,1,Portuguesa,Figueirense,5,5
2008,1,Flamengo,Santos,3,1
2008,2,Cruzeiro,Botafogo,1,0
2008,2,Sport,Vitória,0,0
2008,2,Vasco,Portuguesa,3,1
2008,2,Athletico-PR,São Paulo,1,1
2008,2,Goiás,Atlético-MG,1,1
2008,2,Fluminense,Náutico,0,2
2008,2,Grêmio,Flamengo,0,0
2008,2,Santos,Ipatinga,4,0
2008,2,Palmeiras,Internacional,2,1
2008,2,Figueirense,Coritiba,2,1
2008,3,Grêmio,Náutico,2,0
2008,3,Flamengo,Internacional,2,1
2008,3,Vitória,Figueirense,4,0
2008,3,Cruzeiro,Santos,4,0
2008,3,São Paulo,Coritiba,1,1
2008,3,Sport,Fluminense,2,1
2008,3,Goiás,Ipatinga,1,1
2008,3,Athletico-PR,Atlético-MG,1,1
2008,3,Botafogo,Vasco,1,1
2008,3,Portuguesa,Palmeiras,1,1
2008,4,Vasco,Grêmio,2,1
2008,4,Internacional,Sport,1,1
2008,4,Figueirense,Goiás,0,0
2008,4,Coritiba,Cruzeiro,1,1
2008,4,Náutico,Botafogo,3,0
2008,4,Santos,São Paulo,0,0
2008,4,Ipatinga,Vitória,2,0
2008,4,Atlético-MG,Portuguesa,2,0
2008,4,Palmeiras,Athletico-PR,1,0
2008,4,Fluminense,Flamengo,0,1
2008,5,São Paulo,Atlético-MG,5,1
2008,5,Flamengo,Figueirense,5,0
2008,5,Ipatinga,Náutico,0,0
2008,5,Athletico-PR,Goiás,5,0
2008,5,Grêmio,Fluminense,2,1
2008,5,Sport,Palmeiras,2,0
2008,5,Portuguesa,Internacional,3,1
2008,5,Vitória,Santos,1,0
2008,5,Cruzeiro,Vasco,1,0
2008,5,Botafogo,Coritiba,2,1
2008,6,Atlético-MG,Ipatinga,4,2
2008,6,Palmeiras,Cruzeiro,5,2
2008,6,Fluminense,Santos,1,1
2008,6,Figueirense,Sport,3,1
2008,6,Internacional,Botafogo,2,1
2008,6,Flamengo,São Paulo,2,4
2008,6,Goiás,Grêmio,0,3
2008,6,Portuguesa,Athletico-PR,1,0
2008,6,Coritiba,Vitória,0,0
2008,6,Náutico,Vasco,1,1
2008,7,Cruzeiro,Figueirense,3,0
2008,7,Botafogo,Portuguesa,0,1
2008,7,São Paulo,Sport,1,0
2008,7,Coritiba,Fluminense,2,1
2008,7,Vitória,Internacional,2,1
2008,7,Vasco,Palmeiras,0,2
2008,7,Ipatinga,Flamengo,1,3
2008,7,Grêmio,Athletico-PR,3,0
2008,7,Náutico,Atlético-MG,2,1
2008,7,Santos,Goiás,0,4
2008,8,Portuguesa,Santos,0,0
2008,8,Vitória,Goiás,3,0
2008,8,Vasco,Ipatinga,4,2
2008,8,Sport,Flamengo,1,2
2008,8,Athletico-PR,Coritiba,1,1
2008,8,Cruzeiro,São Paulo,1,1
2008,8,Figueirense,Atlético-MG,1,1
2008,8,Grêmio,Internacional,1,1
2008,8,Fluminense,Botafogo,0,0
2008,8,Palmeiras,Náutico,2,0
2008,9,Athletico-PR,Santos,1,0
2008,9,Flamengo,Náutico,3,0
2008,9,Sport,Cruzeiro,1,0
2008,9,Figueirense,Vasco,2,1
2008,9,Internacional,Coritiba,3,0
2008,9,Atlético-MG,Palmeiras,1,1
2008,9,Portuguesa,Vitória,1,2
2008,9,São Paulo,Ipatinga,1,1
2008,9,Botafogo,Grêmio,2,0
2008,9,Goiás,Fluminense,1,0
2008,10,Internacional,Goiás,1,0
2008,10,Coritiba,Portuguesa,4,0
2008,10,Vitória,Botafogo,5,2
2008,10,Fluminense,Athletico-PR,3,0
2008,10,Náutico,São Paulo,2,1
2008,10,Santos,Grêmio,1,1
2008,10,Atlético-MG,Flamengo,1,1
2008,10,Ipatinga,Cruzeiro,2,2
2008,10,Palmeiras,Figueirense,1,1
2008,10,Vasco,Sport,4,0
2008,11,Goiás,Coritiba,2,2
2008,11,Fluminense,Vitória,2,1
2008,11,Athletico-PR,Internacional,1,1
2008,11,Ipatinga,Figueirense,0,1
2008,11,Cruzeiro,Atlético-MG,2,1
2008,11,São Paulo,Palmeiras,2,1
2008,11,Santos,Botafogo,2,2
2008,11,Náutico,Sport,0,2
2008,11,Grêmio,Portuguesa,2,1
2008,11,Flamengo,Vasco,3,1
2008,12,Sport,Grêmio,2,2
2008,12,Botafogo,Ipatinga,4,0
2008,12,Portuguesa,Náutico,3,2
2008,12,Figueirense,Santos,3,0
2008,12,Palmeiras,Fluminense,3,1
2008,12,Vitória,São Paulo,1,3
2008,12,Cruzeiro,Athletico-PR,1,0
2008,12,Vasco,Goiás,1,1
2008,12,Coritiba,Flamengo,1,0
2008,12,Internacional,Atlético-MG,1,0
2008,13,Ipatinga,Portuguesa,4,1
2008,13,Grêmio,Cruzeiro,1,0
2008,13,Fluminense,Figueirense,1,0
2008,13,Goiás,Palmeiras,3,2
2008,13,Santos,Sport,1,0
2008,13,Náutico,Internacional,1,1
2008,13,Athletico-PR,Vasco,3,1
2008,13,São Paulo,Botafogo,2,1
2008,13,Atlético-MG,Coritiba,3,2
2008,13,Flamengo,Vitória,0,1
2008,14,Coritiba,Ipatinga,1,0
2008,14,Cruzeiro,Goiás,0,1
2008,14,Vitória,Náutico,2,0
2008,14,Botafogo,Atlético-MG,4,0
2008,14,Internacional,São Paulo,2,0
2008,14,Vasco,Fluminense,3,3
2008,14,Portuguesa,Flamengo,2,2
2008,14,Sport,Athletico-PR,1,0
2008,14,Palmeiras,Santos,4,2
2008,14,Figueirense,Grêmio,1,7
2008,15,Fluminense,Cruzeiro,1,3
2008,15,Náutico,Coritiba,1,2
2008,15,Ipatinga,Internacional,1,0
2008,15,Goiás,Sport,1,2
2008,15,Athletico-PR,Figueirense,0,0
2008,15,Santos,Vasco,5,2
2008,15,Grêmio,Palmeiras,1,1
2008,15,São Paulo,Portuguesa,3,1
2008,15,Flamengo,Botafogo,0,0
2008,15,Atlético-MG,Vitória,2,1
2008,16,Vitória,Athletico-PR,2,1
2008,16,Cruzeiro,Náutico,4,2
2008,16,Portuguesa,Fluminense,3,1
2008,16,Botafogo,Goiás,2,0
2008,16,Internacional,Santos,0,1
2008,16,Palmeiras,Flamengo,1,0
2008,16,Figueirense,São Paulo,1,1
2008,16,Coritiba,Grêmio,0,1
2008,16,Vasco,Atlético-MG,6,1
2008,16,Sport,Ipatinga,3,1
2008,17,Fluminense,Internacional,1,2
2008,17,Goiás,Portuguesa,4,0
2008,17,Náutico,Figueirense,1,2
2008,17,Flamengo,Cruzeiro,1,2
2008,17,Ipatinga,Palmeiras,1,2
2008,17,São Paulo,Vasco,4,0
2008,17,Grêmio,Vitória,2,0
2008,17,Athletico-PR,Botafogo,0,3
2008,17,Santos,Coritiba,1,3
2008,17,Atlético-MG,Sport,2,1
2008,18,Grêmio,Ipatinga,1,0
2008,18,Vasco,Coritiba,0,2
2008,18,Athletico-PR,Náutico,2,0
2008,18,Sport,Portuguesa,2,0
2008,18,Santos,Atlético-MG,2,3
2008,18,Goiás,Flamengo,2,1
2008,18,Fluminense,São Paulo,3,1
2008,18,Palmeiras,Vitória,3,0
2008,18,Cruzeiro,Internacional,2,0
2008,18,Figueirense,Botafogo,1,2
2008,19,Flamengo,Athletico-PR,1,0
2008,19,São Paulo,Goiás,2,1
2008,19,Atlético-MG,Grêmio,0,4
2008,19,Coritiba,Sport,3,0
2008,19,Vitória,Vasco,5,0
2008,19,Botafogo,Palmeiras,1,0
2008,19,Portuguesa,Cruzeiro,2,1
2008,19,Náutico,Santos,1,0
2008,19,Ipatinga,Fluminense,2,1
2008,19,Internacional,Figueirense,1,1
2008,20,Cruzeiro,Vitória,2,1
2008,20,Figueirense,Portuguesa,2,1
2008,20,Athletico-PR,Ipatinga,5,0
2008,20,Vasco,Internacional,4,0
2008,20,Goiás,Náutico,3,0
2008,20,Grêmio,São Paulo,1,0
2008,20,Santos,Flamengo,2,2
2008,20,Sport,Botafogo,0,1
2008,20,Fluminense,Atlético-MG,1,0
2008,20,Palmeiras,Coritiba,1,0
2008,21,Vitória,Sport,0,0
2008,21,Coritiba,Figueirense,3,0
2008,21,São Paulo,Athletico-PR,3,1
2008,21,Botafogo,Cruzeiro,1,0
2008,21,Internacional,Palmeiras,4,1
2008,21,Náutico,Fluminense,1,3
2008,21,Ipatinga,Santos,1,1
2008,21,Flamengo,Grêmio,2,1
2008,21,Atlético-MG,Goiás,1,1
2008,21,Portuguesa,Vasco,0,1
2008,22,Fluminense,Sport,1,1
2008,22,Figueirense,Vitória,1,2
2008,22,Coritiba,São Paulo,2,2
2008,22,Palmeiras,Portuguesa,4,2
2008,22,Santos,Cruzeiro,2,0
2008,22,Internacional,Flamengo,1,1
2008,22,Ipatinga,Goiás,1,0
2008,22,Atlético-MG,Athletico-PR,4,0
2008,22,Náutico,Grêmio,1,1
2008,22,Vasco,Botafogo,1,1
2008,23,Vitória,Ipatinga,0,0
2008,23,Botafogo,Náutico,1,1
2008,23,Goiás,Figueirense,2,0
2008,23,Athletico-PR,Palmeiras,1,2
2008,23,Sport,Internacional,1,0
2008,23,Grêmio,Vasco,2,1
2008,23,São Paulo,Santos,0,0
2008,23,Cruzeiro,Coritiba,1,1
2008,23,Portuguesa,Atlético-MG,1,1
2008,23,Flamengo,Fluminense,2,2
2008,24,Goiás,Athletico-PR,4,0
2008,24,Atlético-MG,São Paulo,1,1
2008,24,Figueirense,Flamengo,2,3
2008,24,Santos,Vitória,2,0
2008,24,Palmeiras,Sport,0,3
2008,24,Vasco,Cruzeiro,1,3
2008,24,Fluminense,Grêmio,0,0
2008,24,Internacional,Portuguesa,1,0
2008,24,Náutico,Ipatinga,2,0
2008,24,Coritiba,Botafogo,0,1
2008,25,Athletico-PR,Portuguesa,2,0
2008,25,Grêmio,Goiás,1,2
2008,25,Ipatinga,Atlético-MG,3,2
2008,25,Cruzeiro,Palmeiras,0,1
2008,25,Sport,Figueirense,5,0
2008,25,São Paulo,Flamengo,2,0
2008,25,Vasco,Náutico,1,3
2008,25,Vitória,Coritiba,1,0
2008,25,Santos,Fluminense,2,1
2008,25,Botafogo,Internacional,1,2
2008,26,Fluminense,Coritiba,2,3
2008,26,Goiás,Santos,4,1
2008,26,Atlético-MG,Náutico,2,1
2008,26,Athletico-PR,Grêmio,0,0
2008,26,Sport,São Paulo,0,0
2008,26,Figueirense,Cruzeiro,3,4
2008,26,Portuguesa,Botafogo,3,1
2008,26,Palmeiras,Vasco,2,0
2008,26,Flamengo,Ipatinga,1,0
2008,26,Internacional,Vitória,1,0
2008,27,Flamengo,Sport,2,1
2008,27,Goiás,Vitória,3,0
2008,27,Atlético-MG,Figueirense,0,0
2008,27,Náutico,Palmeiras,0,0
2008,27,Ipatinga,Vasco,3,1
2008,27,São Paulo,Cruzeiro,2,0
2008,27,Coritiba,Athletico-PR,1,1
2008,27,Santos,Portuguesa,1,1
2008,27,Botafogo,Fluminense,1,1
2008,27,Internacional,Grêmio,4,1
2008,28,Fluminense,Goiás,1,1
2008,28,Cruzeiro,Sport,1,0
2008,28,Vitória,Portuguesa,3,1
2008,28,Grêmio,Botafogo,2,1
2008,28,Ipatinga,São Paulo,1,3
2008,28,Palmeiras,Atlético-MG,3,1
2008,28,Santos,Athletico-PR,4,0
2008,28,Vasco,Figueirense,2,4
2008,28,Coritiba,Internacional,4,2
2008,28,Náutico,Flamengo,0,2
2008,29,Figueirense,Palmeiras,0,0
2008,29,Sport,Vasco,2,2
2008,29,Grêmio,Santos,2,0
2008,29,Cruzeiro,Ipatinga,1,0
2008,29,Botafogo,Vitória,3,1
2008,29,São Paulo,Náutico,1,0
2008,29,Flamengo,Atlético-MG,0,3
2008,29,Athletico-PR,Fluminense,1,3
2008,29,Goiás,Internacional,1,1
2008,29,Portuguesa,Coritiba,0,0
2008,30,Botafogo,Santos,0,1
2008,30,Figueirense,Ipatinga,1,1
2008,30,Internacional,Athletico-PR,2,1
2008,30,Vitória,Fluminense,2,2
2008,30,Palmeiras,São Paulo,2,2
2008,30,Coritiba,Goiás,1,1
2008,30,Atlético-MG,Cruzeiro,0,2
2008,30,Vasco,Flamengo,0,1
2008,30,Sport,Náutico,2,2
2008,30,Portuguesa,Grêmio,2,0
2008,31,Goiás,Vasco,2,4
2008,31,Flamengo,Coritiba,5,0
2008,31,Grêmio,Sport,1,0
2008,31,São Paulo,Vitória,2,1
2008,31,Fluminense,Palmeiras,3,0
2008,31,Ipatinga,Botafogo,0,3
2008,31,Atlético-MG,Internacional,2,2
2008,31,Náutico,Portuguesa,1,1
2008,31,Santos,Figueirense,3,0
2008,31,Athletico-PR,Cruzeiro,1,0
2008,32,Portuguesa,Ipatinga,2,0
2008,32,Coritiba,Atlético-MG,2,1
2008,32,Palmeiras,Goiás,1,0
2008,32,Internacional,Náutico,1,1
2008,32,Botafogo,São Paulo,1,2
2008,32,Cruzeiro,Grêmio,3,0
2008,32,Vitória,Flamengo,0,0
2008,32,Figueirense,Fluminense,0,1
2008,32,Vasco,Athletico-PR,2,2
2008,32,Sport,Santos,1,1
2008,33,Náutico,Vitória,1,0
2008,33,Flamengo,Portuguesa,2,2
2008,33,Ipatinga,Coritiba,2,0
2008,33,Athletico-PR,Sport,1,0
2008,33,Atlético-MG,Botafogo,2,1
2008,33,Goiás,Cruzeiro,3,0
2008,33,Santos,Palmeiras,1,2
2008,33,Fluminense,Vasco,0,1
2008,33,São Paulo,Internacional,3,0
2008,33,Grêmio,Figueirense,1,1
2008,34,Figueirense,Athletico-PR,0,2
2008,34,Portuguesa,São Paulo,2,3
2008,34,Vasco,Santos,1,0
2008,34,Cruzeiro,Fluminense,1,0
2008,34,Coritiba,Náutico,0,0
2008,34,Palmeiras,Grêmio,0,1
2008,34,Sport,Goiás,2,1
2008,34,Vitória,Atlético-MG,0,1
2008,34,Botafogo,Flamengo,0,1
2008,34,Internacional,Ipatinga,4,0
2008,35,Atlético-MG,Vasco,4,1
2008,35,Ipatinga,Sport,3,0
2008,35,Náutico,Cruzeiro,5,2
2008,35,Fluminense,Portuguesa,3,1
2008,35,Goiás,Botafogo,3,1
2008,35,São Paulo,Figueirense,3,1
2008,35,Flamengo,Palmeiras,5,2
2008,35,Athletico-PR,Vitória,2,1
2008,35,Santos,Internacional,1,0
2008,35,Grêmio,Coritiba,2,1
2008,36,Figueirense,Náutico,4,3
2008,36,Botafogo,Athletico-PR,2,2
2008,36,Portuguesa,Goiás,0,0
2008,36,Coritiba,Santos,5,1
2008,36,Vitória,Grêmio,4,2
2008,36,Vasco,São Paulo,1,2
2008,36,Cruzeiro,Flamengo,3,2
2008,36,Internacional,Fluminense,0,2
2008,36,Sport,Atlético-MG,3,0
2008,36,Palmeiras,Ipatinga,2,0
2008,37,Botafogo,Figueirense,1,3
2008,37,Náutico,Athletico-PR,2,1
2008,37,Ipatinga,Grêmio,1,4
2008,37,Portuguesa,Sport,2,2
2008,37,Flamengo,Goiás,3,3
2008,37,São Paulo,Fluminense,1,1
2008,37,Atlético-MG,Santos,0,0
2008,37,Coritiba,Vasco,0,2
2008,37,Internacional,Cruzeiro,1,0
2008,37,Vitória,Palmeiras,0,0
2008,38,Athletico-PR,Flamengo,5,3
2008,38,Grêmio,Atlético-MG,2,0
2008,38,Cruzeiro,Portuguesa,4,1
2008,38,Sport,Coritiba,4,3
2008,38,Palmeiras,Botafogo,0,1
2008,38,Santos,Náutico,0,0
2008,38,Goiás,São Paulo,0,1
2008,38,Fluminense,Ipatinga,1,1
2008,38,Figueirense,Internacional,3,1
2008,38,Vasco,Vitória,0,2
2009,1,Avaí,Atlético-MG,2,2
2009,1,Sport,Barueri,1,1
2009,1,Palmeiras,Coritiba,2,1
2009,1,Corinthians,Internacional,0,1
2009,1,Cruzeiro,Flamengo,2,0
2009,1,Athletico-PR,Vitória,0,2
2009,1,Fluminense,São Paulo,1,0
2009,1,Santo André,Botafogo,1,1
2009,1,Goiás,Náutico,3,3
2009,1,Grêmio,Santos,1,1
2009,2,Coritiba,Santo André,2,4
2009,2,Flamengo,Avaí,0,0
2009,2,Atlético-MG,Grêmio,2,1
2009,2,São Paulo,Athletico-PR,2,2
2009,2,Barueri,Fluminense,0,0
2009,2,Internacional,Palmeiras,2,0
2009,2,Santos,Goiás,3,3
2009,2,Náutico,Cruzeiro,2,0
2009,2,Botafogo,Corinthians,0,0
2009,2,Vitória,Sport,1,0
2009,3,Corinthians,Barueri,2,1
2009,3,Goiás,Internacional,0,1
2009,3,Cruzeiro,Vitória,2,0
2009,3,Fluminense,Santos,1,4
2009,3,Grêmio,Botafogo,2,0
2009,3,Athletico-PR,Náutico,2,3
2009,3,Palmeiras,São Paulo,0,0
2009,3,Sport,Atlético-MG,2,3
2009,3,Santo André,Flamengo,1,2
2009,3,Avaí,Coritiba,2,2
2009,4,Coritiba,Goiás,1,3
2009,4,Atlético-MG,Santo André,0,0
2009,4,Botafogo,Sport,2,2
2009,4,Náutico,Fluminense,1,1
2009,4,Flamengo,Athletico-PR,2,1
2009,4,São Paulo,Cruzeiro,3,0
2009,4,Santos,Corinthians,3,1
2009,4,Vitória,Grêmio,1,0
2009,4,Internacional,Avaí,2,1
2009,4,Barueri,Palmeiras,2,2
2009,5,Grêmio,Náutico,3,0
2009,5,Santo André,Santos,3,3
2009,5,Corinthians,Coritiba,2,0
2009,5,Athletico-PR,Atlético-MG,0,4
2009,5,Sport,Flamengo,4,2
2009,5,Palmeiras,Vitória,2,1
2009,5,Avaí,São Paulo,0,0
2009,5,Cruzeiro,Internacional,1,1
2009,5,Goiás,Barueri,2,2
2009,5,Fluminense,Botafogo,1,0
2009,6,São Paulo,Santo André,1,1
2009,6,Sport,Athletico-PR,0,1
2009,6,Botafogo,Santos,2,0
2009,6,Goiás,Corinthians,0,0
2009,6,Atlético-MG,Náutico,3,0
2009,6,Coritiba,Flamengo,5,0
2009,6,Fluminense,Grêmio,0,0
2009,6,Barueri,Avaí,3,1
2009,6,Internacional,Vitória,0,0
2009,6,Palmeiras,Cruzeiro,3,1
2009,7,Athletico-PR,Palmeiras,2,2
2009,7,Vitória,Botafogo,4,3
2009,7,Santo André,Sport,2,1
2009,7,Grêmio,Goiás,2,2
2009,7,Avaí,Fluminense,3,2
2009,7,Náutico,Coritiba,0,1
2009,7,Santos,Atlético-MG,2,3
2009,7,Cruzeiro,Barueri,2,4
2009,7,Corinthians,São Paulo,3,1
2009,7,Flamengo,Internacional,4,0
2009,8,São Paulo,Náutico,2,0
2009,8,Athletico-PR,Corinthians,1,0
2009,8,Barueri,Atlético-MG,4,2
2009,8,Cruzeiro,Avaí,1,0
2009,8,Botafogo,Goiás,1,4
2009,8,Sport,Grêmio,3,1
2009,8,Fluminense,Flamengo,0,0
2009,8,Palmeiras,Santos,1,1
2009,8,Internacional,Coritiba,3,0
2009,8,Vitória,Santo André,4,1
2009,9,Flamengo,Vitória,2,1
2009,9,Santos,Sport,1,0
2009,9,Santo André,Barueri,1,1
2009,9,Atlético-MG,Botafogo,1,1
2009,9,Grêmio,Athletico-PR,4,1
2009,9,Coritiba,São Paulo,2,0
2009,9,Goiás,Cruzeiro,1,0
2009,9,Náutico,Internacional,0,2
2009,9,Avaí,Palmeiras,0,3
2009,9,Corinthians,Fluminense,4,2
2009,10,Avaí,Botafogo,1,2
2009,10,Barueri,Coritiba,3,1
2009,10,Palmeiras,Náutico,4,1
2009,10,Cruzeiro,Atlético-MG,0,3
2009,10,Athletico-PR,Internacional,3,2
2009,10,Grêmio,Corinthians,3,0
2009,10,São Paulo,Flamengo,2,2
2009,10,Fluminense,Santo André,0,1
2009,10,Vitória,Santos,6,2
2009,10,Sport,Goiás,1,0
2009,11,Coritiba,Grêmio,2,1
2009,11,Goiás,Avaí,0,2
2009,11,Santos,Barueri,3,3
2009,11,Santo André,Athletico-PR,1,0
2009,11,Flamengo,Palmeiras,1,2
2009,11,Internacional,Fluminense,4,2
2009,11,Náutico,Vitória,1,1
2009,11,Atlético-MG,São Paulo,2,0
2009,11,Corinthians,Sport,4,3
2009,11,Botafogo,Cruzeiro,1,1
2009,12,Palmeiras,Santo André,1,0
2009,12,Fluminense,Goiás,1,4
2009,12,Grêmio,Internacional,2,1
2009,12,Vitória,Atlético-MG,0,0
2009,12,Cruzeiro,Corinthians,1,2
2009,12,Athletico-PR,Coritiba,0,0
2009,12,São Paulo,Santos,2,1
2009,12,Barueri,Náutico,4,0
2009,12,Sport,Avaí,1,3
2009,12,Flamengo,Botafogo,2,2
2009,13,Flamengo,Barueri,1,1
2009,13,Santo André,Cruzeiro,0,2
2009,13,Avaí,Grêmio,1,0
2009,13,Santos,Athletico-PR,1,0
2009,13,Náutico,Botafogo,2,2
2009,13,Goiás,Palmeiras,2,1
2009,13,Internacional,São Paulo,2,2
2009,13,Corinthians,Vitória,2,1
2009,13,Atlético-MG,Fluminense,2,1
2009,13,Coritiba,Sport,1,1
2009,14,Athletico-PR,Avaí,1,3
2009,14,Grêmio,Santo André,3,2
2009,14,Botafogo,Internacional,3,2
2009,14,Santos,Flamengo,1,2
2009,14,Corinthians,Palmeiras,0,3
2009,14,Atlético-MG,Goiás,0,1
2009,14,Sport,Náutico,3,3
2009,14,Vitória,Coritiba,1,0
2009,14,Barueri,São Paulo,1,2
2009,14,Fluminense,Cruzeiro,1,1
2009,15,Náutico,Santos,1,2
2009,15,Coritiba,Botafogo,2,2
2009,15,Goiás,Athletico-PR,3,0
2009,15,Internacional,Barueri,3,2
2009,15,Cruzeiro,Sport,1,0
2009,15,Santo André,Corinthians,1,1
2009,15,Palmeiras,Fluminense,1,0
2009,15,Avaí,Vitória,4,0
2009,15,São Paulo,Grêmio,2,1
2009,15,Flamengo,Atlético-MG,3,1
2009,16,Sport,Palmeiras,0,1
2009,16,Botafogo,Barueri,2,1
2009,16,Vitória,São Paulo,0,1
2009,16,Corinthians,Avaí,0,0
2009,16,Flamengo,Náutico,1,1
2009,16,Athletico-PR,Fluminense,1,0
2009,16,Grêmio,Cruzeiro,4,1
2009,16,Santo André,Goiás,1,2
2009,16,Atlético-MG,Coritiba,3,2
2009,16,Santos,Internacional,3,3
2009,17,Cruzeiro,Athletico-PR,0,2
2009,17,Avaí,Santo André,1,0
2009,17,São Paulo,Botafogo,3,1
2009,17,Goiás,Flamengo,3,2
2009,17,Coritiba,Santos,0,1
2009,17,Náutico,Corinthians,1,0
2009,17,Fluminense,Sport,5,1
2009,17,Palmeiras,Grêmio,1,1
2009,17,Barueri,Vitória,4,0
2009,17,Internacional,Atlético-MG,3,0
2009,18,Santos,Avaí,2,2
2009,18,Botafogo,Athletico-PR,0,1
2009,18,Náutico,Santo André,2,1
2009,18,Flamengo,Corinthians,1,0
2009,18,Vitória,Fluminense,2,2
2009,18,São Paulo,Goiás,3,1
2009,18,Coritiba,Cruzeiro,1,3
2009,18,Barueri,Grêmio,1,0
2009,18,Internacional,Sport,3,0
2009,18,Atlético-MG,Palmeiras,1,1
2009,19,Santo André,Internacional,0,2
2009,19,Palmeiras,Botafogo,1,1
2009,19,Avaí,Náutico,2,1
2009,19,Grêmio,Flamengo,4,1
2009,19,Sport,São Paulo,1,2
2009,19,Fluminense,Coritiba,1,3
2009,19,Corinthians,Atlético-MG,2,0
2009,19,Goiás,Vitória,3,2
2009,19,Cruzeiro,Santos,0,0
2009,19,Athletico-PR,Barueri,3,0
2009,20,Santos,Grêmio,1,0
2009,20,Vitória,Athletico-PR,2,1
2009,20,Botafogo,Santo André,1,2
2009,20,Barueri,Sport,2,1
2009,20,Coritiba,Palmeiras,1,0
2009,20,São Paulo,Fluminense,1,0
2009,20,Internacional,Corinthians,1,2
2009,20,Flamengo,Cruzeiro,1,2
2009,20,Atlético-MG,Avaí,2,2
2009,20,Náutico,Goiás,2,0
2009,21,Palmeiras,Internacional,2,1
2009,21,Santo André,Coritiba,1,0
2009,21,Sport,Vitória,2,0
2009,21,Grêmio,Atlético-MG,4,1
2009,21,Athletico-PR,São Paulo,1,0
2009,21,Corinthians,Botafogo,3,3
2009,21,Fluminense,Barueri,0,0
2009,21,Cruzeiro,Náutico,4,2
2009,21,Avaí,Flamengo,3,0
2009,21,Goiás,Santos,2,1
2009,22,Barueri,Corinthians,2,2
2009,22,Flamengo,Santo André,3,0
2009,22,Náutico,Athletico-PR,3,0
2009,22,Coritiba,Avaí,2,0
2009,22,Santos,Fluminense,2,0
2009,22,São Paulo,Palmeiras,0,0
2009,22,Atlético-MG,Sport,1,1
2009,22,Internacional,Goiás,4,0
2009,22,Vitória,Cruzeiro,3,3
2009,22,Botafogo,Grêmio,3,3
2009,23,Corinthians,Santos,2,1
2009,23,Palmeiras,Barueri,2,1
2009,23,Sport,Botafogo,2,1
2009,23,Grêmio,Vitória,1,1
2009,23,Athletico-PR,Flamengo,0,0
2009,23,Cruzeiro,São Paulo,1,2
2009,23,Goiás,Coritiba,2,2
2009,23,Santo André,Atlético-MG,1,2
2009,23,Fluminense,Náutico,1,1
2009,23,Avaí,Internacional,0,2
2009,24,São Paulo,Avaí,2,0
2009,24,Flamengo,Sport,3,0
2009,24,Internacional,Cruzeiro,2,3
2009,24,Atlético-MG,Athletico-PR,2,1
2009,24,Santos,Santo André,1,0
2009,24,Vitória,Palmeiras,3,2
2009,24,Botafogo,Fluminense,0,0
2009,24,Barueri,Goiás,3,1
2009,24,Náutico,Grêmio,0,2
2009,24,Coritiba,Corinthians,1,1
2009,25,Náutico,Atlético-MG,0,0
2009,25,Vitória,Internacional,2,0
2009,25,Athletico-PR,Sport,1,0
2009,25,Santo André,São Paulo,1,1
2009,25,Avaí,Barueri,4,0
2009,25,Grêmio,Fluminense,5,1
2009,25,Flamengo,Coritiba,3,0
2009,25,Corinthians,Goiás,1,4
2009,25,Santos,Botafogo,0,0
2009,25,Cruzeiro,Palmeiras,1,2
2009,26,Palmeiras,Athletico-PR,2,1
2009,26,Barueri,Cruzeiro,0,1
2009,26,São Paulo,Corinthians,1,1
2009,26,Fluminense,Avaí,3,2
2009,26,Coritiba,Náutico,2,0
2009,26,Internacional,Flamengo,0,0
2009,26,Goiás,Grêmio,2,1
2009,26,Botafogo,Vitória,1,3
2009,26,Sport,Santo André,2,1
2009,26,Atlético-MG,Santos,3,1
2009,27,Náutico,São Paulo,1,2
2009,27,Santo André,Vitória,1,0
2009,27,Corinthians,Athletico-PR,1,3
2009,27,Atlético-MG,Barueri,2,1
2009,27,Goiás,Botafogo,1,3
2009,27,Grêmio,Sport,3,3
2009,27,Santos,Palmeiras,1,3
2009,27,Coritiba,Internacional,2,0
2009,27,Avaí,Cruzeiro,2,2
2009,27,Flamengo,Fluminense,2,0
2009,28,Sport,Santos,0,1
2009,28,Barueri,Santo André,0,0
2009,28,Athletico-PR,Grêmio,0,0
2009,28,São Paulo,Coritiba,2,2
2009,28,Fluminense,Corinthians,1,1
2009,28,Vitória,Flamengo,3,3
2009,28,Internacional,Náutico,3,1
2009,28,Cruzeiro,Goiás,3,0
2009,28,Palmeiras,Avaí,2,2
2009,28,Botafogo,Atlético-MG,3,1
2009,29,Santo André,Fluminense,1,2
2009,29,Flamengo,São Paulo,2,1
2009,29,Corinthians,Grêmio,2,1
2009,29,Internacional,Athletico-PR,1,1
2009,29,Coritiba,Barueri,1,2
2009,29,Santos,Vitória,0,0
2009,29,Goiás,Sport,1,1
2009,29,Náutico,Palmeiras,3,0
2009,29,Botafogo,Avaí,2,2
2009,29,Atlético-MG,Cruzeiro,0,1
